location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action
1020,111,66,65,"1,64,65,66",3,0,1,40.0,Brunei Darussalam,Brunei Darussalam,Brunei Darussalam,Brunei Darussalam,2,admin0,,64.0,High-income,65.0,High-income Asia Pacific,BRN,BRN,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,67,65,"1,64,65,67",3,0,1,41.0,Japan,Japan,Japan,Japan,2,admin0,,64.0,High-income,65.0,High-income Asia Pacific,JPN,JPN,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,68,65,"1,64,65,68",3,0,1,42.0,Republic of Korea,Republic of Korea,S Korea,Republic of Korea,2,admin0,,64.0,High-income,65.0,High-income Asia Pacific,KOR,KOR,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,69,65,"1,64,65,69",3,0,1,43.0,Singapore,Singapore,Singapore,Singapore,2,admin0,,64.0,High-income,65.0,High-income Asia Pacific,SGP,SGP,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,100,64,"1,64,100",2,0,0,44.0,High-income North America,High-income North America,HI N Am,High-income North America,6,region,,64.0,High-income,100.0,High-income North America,R16,R16,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,101,100,"1,64,100,101",3,0,0,45.0,Canada,Canada,Canada,Canada,2,admin0,,64.0,High-income,100.0,High-income North America,CAN,CAN,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43858,101,"1,64,100,101,43858",4,0,1,46.0,Alberta,Alberta,Alberta,Alberta,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43858,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43859,101,"1,64,100,101,43859",4,0,1,47.0,British Columbia,British Columbia,British Columbia,British Columbia,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43859,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43860,101,"1,64,100,101,43860",4,0,1,48.0,Manitoba,Manitoba,Manitoba,Manitoba,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43860,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43861,101,"1,64,100,101,43861",4,0,1,49.0,New Brunswick,New Brunswick,New Brunswick,New Brunswick,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43861,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43862,101,"1,64,100,101,43862",4,0,1,50.0,Newfoundland and Labrador,Newfoundland and Labrador,Newfoundland & Labrador,Newfoundland and Labrador,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43862,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43863,101,"1,64,100,101,43863",4,0,1,51.0,Northwest Territories,Northwest Territories,NW Terr,Northwest Territories,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43863,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43864,101,"1,64,100,101,43864",4,0,1,52.0,Nova Scotia,Nova Scotia,Nova Scotia,Nova Scotia,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43864,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43865,101,"1,64,100,101,43865",4,0,1,53.0,Nunavut,Nunavut,Nunavut,Nunavut,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43865,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43866,101,"1,64,100,101,43866",4,0,1,54.0,Ontario,Ontario,Ontario,Ontario,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43866,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43867,101,"1,64,100,101,43867",4,0,1,55.0,Prince Edward Island,Prince Edward Island,Prince Edward,Prince Edward Island,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43867,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43868,101,"1,64,100,101,43868",4,0,1,56.0,Quebec,Quebec,Quebec,Quebec,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43868,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43869,101,"1,64,100,101,43869",4,0,1,57.0,Saskatchewan,Saskatchewan,Saskatchewan,Saskatchewan,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43869,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,43870,101,"1,64,100,101,43870",4,0,1,58.0,Yukon,Yukon,Yukon,Yukon,3,admin1,,64.0,High-income,100.0,High-income North America,CAN_43870,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
1020,111,349,100,"1,64,100,349",3,0,1,59.0,Greenland,Greenland,Greenland,Greenland,8,nonsovereign,,64.0,High-income,100.0,High-income North America,GRL,GRL,1,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT
