location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action
986,120,2684,558,"102,558,2684",2,0,1,198.0,Warren County,Warren County,Warren,Warren County,4,admin2,,,,,,USA_2684,39165,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,559,102,"102,559",1,0,0,199.0,Oklahoma,Oklahoma,Oklahoma,Oklahoma,3,admin1,,,,,,USA_559,US-OK,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2728,559,"102,559,2728",2,0,1,200.0,Creek County,Creek County,Creek,Creek County,4,admin2,,,,,,USA_2728,40037,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2731,559,"102,559,2731",2,0,1,201.0,Logan County,Logan County,Logan,Logan County,4,admin2,,,,,,USA_2731,40083,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2741,559,"102,559,2741",2,0,1,202.0,Oklahoma County,Oklahoma County,Oklahoma,Oklahoma County,4,admin2,,,,,,USA_2741,40109,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,560,102,"102,560",1,0,0,203.0,Oregon,Oregon,Oregon,Oregon,3,admin1,,,,,,USA_560,US-OR,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2807,560,"102,560,2807",2,0,1,204.0,Lane County,Lane County,Lane,Lane County,4,admin2,,,,,,USA_2807,41039,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2790,560,"102,560,2790",2,0,1,205.0,Multnomah County,Multnomah County,Multnomah,Multnomah County,4,admin2,,,,,,USA_2790,41051,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2782,560,"102,560,2782",2,0,1,206.0,Umatilla County,Umatilla County,Umatilla,Umatilla County,4,admin2,,,,,,USA_2782,41059,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,561,102,"102,561",1,0,0,207.0,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,3,admin1,,,,,,USA_561,US-PA,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2855,561,"102,561,2855",2,0,1,208.0,Allegheny County,Allegheny County,Allegheny,Allegheny County,4,admin2,,,,,,USA_2855,42003,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2836,561,"102,561,2836",2,0,1,209.0,Butler County,Butler County,Butler,Butler County,4,admin2,,,,,,USA_2836,42019,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,385,102,"102,385",1,0,0,210.0,Puerto Rico,Puerto Rico,Puerto Rico,Puerto Rico,8,nonsovereign,,,,,,PRI,PRI,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44469,385,"102,385,44469",2,0,1,211.0,Cayey Municipio,Cayey Municipio,Cayey,Cayey Municipio,5,admin3,,,,,,PRI_44469,72035,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44483,385,"102,385,44483",2,0,1,212.0,Guaynabo Municipio,Guaynabo Municipio,Guaynabo,Guaynabo Municipio,5,admin3,,,,,,PRI_44483,72061,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44487,385,"102,385,44487",2,0,1,213.0,Humacao Municipio,Humacao Municipio,Humacao,Humacao Municipio,5,admin3,,,,,,PRI_44487,72069,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44491,385,"102,385,44491",2,0,1,214.0,Juncos Municipio,Juncos Municipio,Juncos,Juncos Municipio,5,admin3,,,,,,PRI_44491,72077,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44494,385,"102,385,44494",2,0,1,215.0,Las Marías Municipio,Las Marias Municipio,Las Marias,Las Marías Municipio,5,admin3,,,,,,PRI_44494,72083,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,44524,385,"102,385,44524",2,0,1,216.0,Vega Alta Municipio,Vega Alta Municipio,Vega Alta,Vega Alta Municipio,5,admin3,,,,,,PRI_44524,72143,,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,562,102,"102,562",1,0,0,217.0,Rhode Island,Rhode Island,Rhode Island,Rhode Island,3,admin1,,,,,,USA_562,US-RI,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2885,562,"102,562,2885",2,0,1,218.0,Kent County,Kent County,Kent,Kent County,4,admin2,,,,,,USA_2885,44003,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,563,102,"102,563",1,0,0,219.0,South Carolina,South Carolina,S Carolina,South Carolina,3,admin1,,,,,,USA_563,US-SC,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2924,563,"102,563,2924",2,0,1,220.0,Berkeley County,Berkeley County,Berkeley,Berkeley County,4,admin2,,,,,,USA_2924,45015,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2931,563,"102,563,2931",2,0,1,221.0,Charleston County,Charleston County,Charleston,Charleston County,4,admin2,,,,,,USA_2931,45019,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2889,563,"102,563,2889",2,0,1,222.0,Spartanburg County,Spartanburg County,Spartanburg,Spartanburg County,4,admin2,,,,,,USA_2889,45083,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2915,563,"102,563,2915",2,0,1,223.0,Sumter County,Sumter County,Sumter,Sumter County,4,admin2,,,,,,USA_2915,45085,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,564,102,"102,564",1,0,0,224.0,South Dakota,South Dakota,S Dakota,South Dakota,3,admin1,,,,,,USA_564,US-SD,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2998,564,"102,564,2998",2,0,1,225.0,Union County,Union County,Union,Union County,4,admin2,,,,,,USA_2998,46127,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,2942,564,"102,564,2942",2,0,1,226.0,Walworth County,Walworth County,Walworth,Walworth County,4,admin2,,,,,,USA_2942,46129,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,565,102,"102,565",1,0,0,227.0,Tennessee,Tennessee,Tennessee,Tennessee,3,admin1,,,,,,USA_565,US-TN,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3012,565,"102,565,3012",2,0,1,228.0,Campbell County,Campbell County,Campbell,Campbell County,4,admin2,,,,,,USA_3012,47013,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3029,565,"102,565,3029",2,0,1,229.0,Davidson County,Davidson County,Davidson,Davidson County,4,admin2,,,,,,USA_3029,47037,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3035,565,"102,565,3035",2,0,1,230.0,Dickson County,Dickson County,Dickson,Dickson County,4,admin2,,,,,,USA_3035,47043,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3091,565,"102,565,3091",2,0,1,231.0,Franklin County,Franklin County,Franklin,Franklin County,4,admin2,,,,,,USA_3091,47051,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3042,565,"102,565,3042",2,0,1,232.0,Knox County,Knox County,Knox,Knox County,4,admin2,,,,,,USA_3042,47093,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3018,565,"102,565,3018",2,0,1,233.0,Lake County,Lake County,Lake,Lake County,4,admin2,,,,,,USA_3018,47095,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3094,565,"102,565,3094",2,0,1,234.0,Polk County,Polk County,Polk,Polk County,4,admin2,,,,,,USA_3094,47139,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3024,565,"102,565,3024",2,0,1,235.0,Washington County,Washington County,Washington,Washington County,4,admin2,,,,,,USA_3024,47179,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,566,102,"102,566",1,0,0,236.0,Texas,Texas,Texas,Texas,3,admin1,,,,,,USA_566,US-TX,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
986,120,3328,566,"102,566,3328",2,0,1,237.0,Bee County,Bee County,Bee,Bee County,4,admin2,,,,,,USA_3328,48025,1,2021-12-14 11:42:45,,2021-12-14 11:42:45,2021-12-14 11:42:45,cheth,INSERT
