location_id,location_set_version_id,location_set_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
4872,964.0,35.0,163.0,"1,158,159,163,4872",4.0,0.0,0.0,238,Tripura,Tripura,Tripura,Tripura,3.0,admin1,TR,158.0,South Asia,159.0,South Asia,IND_4872,IN-TR,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Tripura,
43903,964.0,35.0,4872.0,"1,158,159,163,4872,43903",5.0,1.0,1.0,239,"Tripura, Urban","Tripura, Urban",Tripura U,"Tripura, Urban",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43903,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Tripura, Urban",
43939,964.0,35.0,4872.0,"1,158,159,163,4872,43939",5.0,1.0,1.0,240,"Tripura, Rural","Tripura, Rural",Tripura R,"Tripura, Rural",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43939,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Tripura, Rural",
4873,964.0,35.0,163.0,"1,158,159,163,4873",4.0,0.0,0.0,241,Uttar Pradesh,Uttar Pradesh,Uttar Pradesh,Uttar Pradesh,3.0,admin1,UP,158.0,South Asia,159.0,South Asia,IND_4873,IN-UP,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Uttar Pradesh,
43904,964.0,35.0,4873.0,"1,158,159,163,4873,43904",5.0,1.0,1.0,242,"Uttar Pradesh, Urban","Uttar Pradesh, Urban",Uttar Pradesh U,"Uttar Pradesh, Urban",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43904,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Uttar Pradesh, Urban",
43940,964.0,35.0,4873.0,"1,158,159,163,4873,43940",5.0,1.0,1.0,243,"Uttar Pradesh, Rural","Uttar Pradesh, Rural",Uttar Pradesh R,"Uttar Pradesh, Rural",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43940,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Uttar Pradesh, Rural",
4874,964.0,35.0,163.0,"1,158,159,163,4874",4.0,0.0,0.0,244,Uttarakhand,Uttarakhand,Uttarakhand,Uttarakhand,3.0,admin1,UL,158.0,South Asia,159.0,South Asia,IND_4874,IN-UT,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Uttarakhand,
43905,964.0,35.0,4874.0,"1,158,159,163,4874,43905",5.0,1.0,1.0,245,"Uttarakhand, Urban","Uttarakhand, Urban",Uttarakhand U,"Uttarakhand, Urban",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43905,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Uttarakhand, Urban",
43941,964.0,35.0,4874.0,"1,158,159,163,4874,43941",5.0,1.0,1.0,246,"Uttarakhand, Rural","Uttarakhand, Rural",Uttarakhand R,"Uttarakhand, Rural",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43941,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Uttarakhand, Rural",
4875,964.0,35.0,163.0,"1,158,159,163,4875",4.0,0.0,0.0,247,West Bengal,West Bengal,W Bengal,West Bengal,3.0,admin1,WB,158.0,South Asia,159.0,South Asia,IND_4875,IN-WB,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,West Bengal,
43906,964.0,35.0,4875.0,"1,158,159,163,4875,43906",5.0,1.0,1.0,248,"West Bengal, Urban","West Bengal, Urban",W Bengal U,"West Bengal, Urban",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43906,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"West Bengal, Urban",
43942,964.0,35.0,4875.0,"1,158,159,163,4875,43942",5.0,1.0,1.0,249,"West Bengal, Rural","West Bengal, Rural",W Bengal R,"West Bengal, Rural",4.0,admin2,,158.0,South Asia,159.0,South Asia,IND_43942,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"West Bengal, Rural",
164,1020.0,111.0,159.0,"1,158,159,164",3.0,1.0,1.0,250,Nepal,Nepal,Nepal,Nepal,2.0,admin0,,158.0,South Asia,159.0,South Asia,NPL,NPL,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
165,1020.0,111.0,159.0,"1,158,159,165",3.0,0.0,0.0,251,Pakistan,Pakistan,Pakistan,Pakistan,2.0,admin0,,158.0,South Asia,159.0,South Asia,PAK,PAK,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53615,1020.0,111.0,165.0,"1,158,159,165,53615",4.0,1.0,1.0,252,Azad Jammu & Kashmir,Azad Jammu & Kashmir,Azad Jammu & Kashmir,Azad Jammu & Kashmir,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53615,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53616,1020.0,111.0,165.0,"1,158,159,165,53616",4.0,1.0,1.0,253,Balochistan,Balochistan,Balochistan,Balochistan,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53616,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53617,1020.0,111.0,165.0,"1,158,159,165,53617",4.0,1.0,1.0,254,Gilgit-Baltistan,Gilgit-Baltistan,Gilgit-Baltistan,Gilgit-Baltistan,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53617,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53618,1020.0,111.0,165.0,"1,158,159,165,53618",4.0,1.0,1.0,255,Islamabad Capital Territory,Islamabad Capital Territory,Islamabad,Islamabad Capital Territory,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53618,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53619,1020.0,111.0,165.0,"1,158,159,165,53619",4.0,1.0,1.0,256,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,KPK,KPK,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53619,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53620,1020.0,111.0,165.0,"1,158,159,165,53620",4.0,1.0,1.0,257,Punjab,Punjab,Punjab,Punjab,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53620,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
53621,1020.0,111.0,165.0,"1,158,159,165,53621",4.0,1.0,1.0,258,Sindh,Sindh,Sindh,Sindh,3.0,admin1,,158.0,South Asia,159.0,South Asia,PAK_53621,,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
166,1020.0,111.0,1.0,"1,166",1.0,0.0,0.0,259,Sub-Saharan Africa,Sub-Saharan Africa,Sub-Sah Africa,Sub-Saharan Africa,7.0,superregion,,166.0,Sub-Saharan Africa,,,S3,S3,,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
167,1020.0,111.0,166.0,"1,166,167",2.0,0.0,0.0,260,Central Sub-Saharan Africa,Central Sub-Saharan Africa,C Sub-Sah Africa,Central Sub-Saharan Africa,6.0,region,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,R18,R18,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
168,1020.0,111.0,167.0,"1,166,167,168",3.0,1.0,1.0,261,Angola,Angola,Angola,Angola,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,AGO,AGO,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
169,1020.0,111.0,167.0,"1,166,167,169",3.0,1.0,1.0,262,Central African Republic,Central African Republic,CAR,Central African Republic,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,CAF,CAF,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
170,1020.0,111.0,167.0,"1,166,167,170",3.0,1.0,1.0,263,Congo,Congo,Congo,Congo,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,COG,COG,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
171,1020.0,111.0,167.0,"1,166,167,171",3.0,1.0,1.0,264,Democratic Republic of the Congo,Democratic Republic of the Congo,DRC,Democratic Republic of the Congo,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,COD,COD,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
172,1020.0,111.0,167.0,"1,166,167,172",3.0,1.0,1.0,265,Equatorial Guinea,Equatorial Guinea,Eq. Guinea,Equatorial Guinea,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,GNQ,GNQ,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
173,1020.0,111.0,167.0,"1,166,167,173",3.0,1.0,1.0,266,Gabon,Gabon,Gabon,Gabon,2.0,admin0,,166.0,Sub-Saharan Africa,167.0,Central Sub-Saharan Africa,GAB,GAB,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
174,1020.0,111.0,166.0,"1,166,174",2.0,0.0,0.0,267,Eastern Sub-Saharan Africa,Eastern Sub-Saharan Africa,E Sub-Sah Africa,Eastern Sub-Saharan Africa,6.0,region,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,R19,R19,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
175,1020.0,111.0,174.0,"1,166,174,175",3.0,1.0,1.0,268,Burundi,Burundi,Burundi,Burundi,2.0,admin0,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,BDI,BDI,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
176,1020.0,111.0,174.0,"1,166,174,176",3.0,1.0,1.0,269,Comoros,Comoros,Comoros,Comoros,2.0,admin0,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,COM,COM,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
177,1020.0,111.0,174.0,"1,166,174,177",3.0,1.0,1.0,270,Djibouti,Djibouti,Djibouti,Djibouti,2.0,admin0,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,DJI,DJI,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
178,1020.0,111.0,174.0,"1,166,174,178",3.0,1.0,1.0,271,Eritrea,Eritrea,Eritrea,Eritrea,2.0,admin0,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ERI,ERI,0,2022-03-02 13:13:22,,2022-03-02 13:13:22,2022-03-02 13:13:22,bhuntley,INSERT,,
179,964.0,35.0,174.0,"1,166,174,179",3.0,0.0,0.0,272,Ethiopia,Ethiopia,Ethiopia,Ethiopia,2.0,admin0,ETH,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH,ETH,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Ethiopia,Federal Democratic Republic of Ethiopia
44852,964.0,35.0,179.0,"1,166,174,179,44852",4.0,1.0,1.0,273,Tigray,Tigray,Tigray,Tigray,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44852,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Tigray,
44853,964.0,35.0,179.0,"1,166,174,179,44853",4.0,1.0,1.0,274,Afar,Afar,Afar,Afar,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44853,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Afar,
44854,964.0,35.0,179.0,"1,166,174,179,44854",4.0,1.0,1.0,275,Amhara,Amhara,Amhara,Amhara,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44854,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Amhara,
44855,964.0,35.0,179.0,"1,166,174,179,44855",4.0,1.0,1.0,276,Oromia,Oromia,Oromia,Oromia,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44855,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Oromia,
44856,964.0,35.0,179.0,"1,166,174,179,44856",4.0,1.0,1.0,277,Somali,Somali,Somali,Somali,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44856,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Somali,
44857,964.0,35.0,179.0,"1,166,174,179,44857",4.0,1.0,1.0,278,Benishangul-Gumuz,Benishangul-Gumuz,Benishangul-Gumuz,Benishangul-Gumuz,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44857,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Benishangul-Gumuz,
44858,964.0,35.0,179.0,"1,166,174,179,44858",4.0,1.0,1.0,279,"Southern Nations, Nationalities, and Peoples","Southern Nations, Nationalities, and Peoples",SNNP,SNNP,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44858,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,"Southern Nations, Nationalities, and Peoples",
44859,964.0,35.0,179.0,"1,166,174,179,44859",4.0,1.0,1.0,280,Harari,Harari,Harari,Harari,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44859,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Harari,
44860,964.0,35.0,179.0,"1,166,174,179,44860",4.0,1.0,1.0,281,Gambella,Gambella,Gambella,Gambella,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44860,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Gambella,
44861,964.0,35.0,179.0,"1,166,174,179,44861",4.0,1.0,1.0,282,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44861,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Addis Ababa,
44862,964.0,35.0,179.0,"1,166,174,179,44862",4.0,1.0,1.0,283,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,ETH_44862,,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Dire Dawa,
180,964.0,35.0,174.0,"1,166,174,180",3.0,0.0,0.0,284,Kenya,Kenya,Kenya,Kenya,2.0,admin0,KEN,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN,KEN,0,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kenya,Republic of Kenya
35617,964.0,35.0,180.0,"1,166,174,180,35617",4.0,1.0,1.0,285,Baringo,Baringo,Baringo,Baringo,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35617,KE-01,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Baringo,
35618,964.0,35.0,180.0,"1,166,174,180,35618",4.0,1.0,1.0,286,Bomet,Bomet,Bomet,Bomet,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35618,KE-02,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Bomet,
35619,964.0,35.0,180.0,"1,166,174,180,35619",4.0,1.0,1.0,287,Bungoma,Bungoma,Bungoma,Bungoma,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35619,KE-03,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Bungoma,
35620,964.0,35.0,180.0,"1,166,174,180,35620",4.0,1.0,1.0,288,Busia,Busia,Busia,Busia,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35620,KE-04,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Busia,
35621,964.0,35.0,180.0,"1,166,174,180,35621",4.0,1.0,1.0,289,Elgeyo-Marakwet,Elgeyo-Marakwet,Elgeyo-Marakwet,Elgeyo-Marakwet,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35621,KE-05,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Elgeyo Marakwet,
35622,964.0,35.0,180.0,"1,166,174,180,35622",4.0,1.0,1.0,290,Embu,Embu,Embu,Embu,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35622,KE-06,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Embu,
35623,964.0,35.0,180.0,"1,166,174,180,35623",4.0,1.0,1.0,291,Garissa,Garissa,Garissa,Garissa,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35623,KE-07,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Garissa,
35624,964.0,35.0,180.0,"1,166,174,180,35624",4.0,1.0,1.0,292,Homa Bay,Homa Bay,Homa Bay,Homa Bay,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35624,KE-08,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Homa Bay,
35625,964.0,35.0,180.0,"1,166,174,180,35625",4.0,1.0,1.0,293,Isiolo,Isiolo,Isiolo,Isiolo,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35625,KE-09,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Isiolo,
35626,964.0,35.0,180.0,"1,166,174,180,35626",4.0,1.0,1.0,294,Kajiado,Kajiado,Kajiado,Kajiado,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35626,KE-10,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kajiado,
35627,964.0,35.0,180.0,"1,166,174,180,35627",4.0,1.0,1.0,295,Kakamega,Kakamega,Kakamega,Kakamega,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35627,KE-11,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kakamega,
35628,964.0,35.0,180.0,"1,166,174,180,35628",4.0,1.0,1.0,296,Kericho,Kericho,Kericho,Kericho,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35628,KE-12,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kericho,
35629,964.0,35.0,180.0,"1,166,174,180,35629",4.0,1.0,1.0,297,Kiambu,Kiambu,Kiambu,Kiambu,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35629,KE-13,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kiambu,
35630,964.0,35.0,180.0,"1,166,174,180,35630",4.0,1.0,1.0,298,Kilifi,Kilifi,Kilifi,Kilifi,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35630,KE-14,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kilifi,
35631,964.0,35.0,180.0,"1,166,174,180,35631",4.0,1.0,1.0,299,Kirinyaga,Kirinyaga,Kirinyaga,Kirinyaga,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35631,KE-15,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kirinyaga,
35632,964.0,35.0,180.0,"1,166,174,180,35632",4.0,1.0,1.0,300,Kisii,Kisii,Kisii,Kisii,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35632,KE-16,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kisii,
35633,964.0,35.0,180.0,"1,166,174,180,35633",4.0,1.0,1.0,301,Kisumu,Kisumu,Kisumu,Kisumu,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35633,KE-17,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kisumu,
35634,964.0,35.0,180.0,"1,166,174,180,35634",4.0,1.0,1.0,302,Kitui,Kitui,Kitui,Kitui,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35634,KE-18,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kitui,
35635,964.0,35.0,180.0,"1,166,174,180,35635",4.0,1.0,1.0,303,Kwale,Kwale,Kwale,Kwale,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35635,KE-19,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Kwale,
35636,964.0,35.0,180.0,"1,166,174,180,35636",4.0,1.0,1.0,304,Laikipia,Laikipia,Laikipia,Laikipia,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35636,KE-20,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Laikipia,
35637,964.0,35.0,180.0,"1,166,174,180,35637",4.0,1.0,1.0,305,Lamu,Lamu,Lamu,Lamu,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35637,KE-21,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Lamu,
35638,964.0,35.0,180.0,"1,166,174,180,35638",4.0,1.0,1.0,306,Machakos,Machakos,Machakos,Machakos,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35638,KE-22,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Machakos,
35639,964.0,35.0,180.0,"1,166,174,180,35639",4.0,1.0,1.0,307,Makueni,Makueni,Makueni,Makueni,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35639,KE-23,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Makueni,
35640,964.0,35.0,180.0,"1,166,174,180,35640",4.0,1.0,1.0,308,Mandera,Mandera,Mandera,Mandera,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35640,KE-24,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Mandera,
35641,964.0,35.0,180.0,"1,166,174,180,35641",4.0,1.0,1.0,309,Marsabit,Marsabit,Marsabit,Marsabit,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35641,KE-25,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Marsabit,
35642,964.0,35.0,180.0,"1,166,174,180,35642",4.0,1.0,1.0,310,Meru,Meru,Meru,Meru,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35642,KE-26,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Meru,
35643,964.0,35.0,180.0,"1,166,174,180,35643",4.0,1.0,1.0,311,Migori,Migori,Migori,Migori,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35643,KE-27,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Migori,
35644,964.0,35.0,180.0,"1,166,174,180,35644",4.0,1.0,1.0,312,Mombasa,Mombasa,Mombasa,Mombasa,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35644,KE-28,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Mombasa,
35645,964.0,35.0,180.0,"1,166,174,180,35645",4.0,1.0,1.0,313,Murang'a,Murang'a,Murang'a,Murang'a,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35645,KE-29,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Murang'a,
35646,964.0,35.0,180.0,"1,166,174,180,35646",4.0,1.0,1.0,314,Nairobi,Nairobi,Nairobi,Nairobi,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35646,KE-30,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Nairobi,
35647,964.0,35.0,180.0,"1,166,174,180,35647",4.0,1.0,1.0,315,Nakuru,Nakuru,Nakuru,Nakuru,3.0,admin1,,166.0,Sub-Saharan Africa,174.0,Eastern Sub-Saharan Africa,KEN_35647,KE-31,,2021-10-28 17:57:10,,2021-10-28 17:57:10,2021-10-28 17:57:10,cathc19,INSERT,Nakuru,
